Time,PosX_1,PosY_1,PosZ_1,VelX_1,VelY_1,VelZ_1,Yaw_1,Pitch_1,Roll_1,PosX_2,PosY_2,PosZ_2,VelX_2,VelY_2,VelZ_2,Yaw_2,Pitch_2,Roll_2
1.440000000000001,0.7426293658316464,0.00042496113033661185,0.9520817763931522,0.2525747116921063,-0.00016658143663631923,-0.4787418756418164,-0.0012489536251709934,-0.32498628472277236,0.000514550152720098,0.6445151215815322,-0.0781401660699729,1.6180457193195452,0.6445151215815322,-0.0781401660699729,1.6180457193195452,-0.04417117872127046,-0.055899399277232864,-0.2659045046453246
1.442000000000001,0.7431345152550306,0.0004246279674633392,0.9511242926418685,0.2532176499612258,-0.00017538295616367249,-0.48174194685993355,-0.0012496620152213712,-0.32475489354399445,0.0005068796557752354,0.6433828260448534,-0.07916674493773415,1.618188900045991,0.6433828260448534,-0.07916674493773415,1.618188900045991,-0.04371865378291234,-0.05647714938492636,-0.26492698263771597
1.444000000000001,0.743640950554953,0.00042427720155101186,0.9501608087481486,0.2538525519055498,-0.00018408736009574105,-0.48468016417079063,-0.0012499081675119762,-0.3245262444370511,0.0005004529436421299,0.6422585374697211,-0.0801843178863661,1.6183276527337995,0.6422585374697211,-0.0801843178863661,1.6183276527337995,-0.043266264973225686,-0.057057418353019224,-0.26394861257082397
1.446000000000001,0.7441486556587642,0.00042390902683082037,0.949191448419807,0.2544794452577051,-0.0001927127477818317,-0.4875568526607438,-0.001249903257522336,-0.324301429052093,0.0004934296459286468,0.6411422339784628,-0.08119290911714101,1.6184620095318876,0.6411422339784628,-0.08119290911714101,1.6184620095318876,-0.04281539727960921,-0.05764031712083016,-0.2629679145765951
1.448000000000001,0.7446576145492796,0.0004235236013352567,0.9482163347144855,0.25509834071303145,-0.00020124862235233322,-0.4903723441636899,-0.0012502170364338684,-0.32408050922219267,0.0004868395337566356,0.6400338935844938,-0.08219254292918952,1.6185920025461296,0.6400338935844938,-0.08219254292918952,1.6185920025461296,-0.04236560700308027,-0.058225196939783376,-0.26198600633680585
1.450000000000001,0.7451678112307056,0.00042312110409055203,0.9472355900261581,0.2557092488369263,-0.00020970099680792394,-0.493126977468442,-0.001250172608293626,-0.3238628157218705,0.00048172450028603005,0.638933494197676,-0.0831832437814415,1.6187176638528826,0.638933494197676,-0.0831832437814415,1.6187176638528826,-0.041916491322500686,-0.05881259716392799,-0.2610038033509957
1.452000000000001,0.7456792297283795,0.0004227017020969362,0.9462493360712212,0.2563121923655095,-0.0002180920853734671,-0.49582109848514616,-0.0012502150238649663,-0.32364884502487273,0.00047663416503457333,0.6378410136450305,-0.08416503625190165,1.618839025482767,0.6378410136450305,-0.08416503625190165,1.618839025482767,-0.041467866131380274,-0.059402386250746876,-0.2600207347133639
1.454000000000001,0.7461918541131105,0.00042226551792618925,0.9452576938742508,0.2569071865328806,-0.00022642155660847468,-0.4984550592513412,-0.0012496344986972468,-0.3234382989754465,0.0004696930429128518,0.6367564296499993,-0.0851379450023193,1.6189561194154842,0.6367564296499993,-0.0851379450023193,1.6189561194154842,-0.04101941032474537,-0.05999479771735675,-0.2590356262592056
1.456000000000001,0.7467056684861763,0.0004218126748129723,0.9442607837557482,0.25749425243968194,-0.00023465871301804123,-0.5010292181121191,-0.0012487830164401603,-0.3232315179627558,0.00046495129013307437,0.6356797198340913,-0.08610199479673075,1.6190689775832294,0.6356797198340913,-0.08610199479673075,1.6190689775832294,-0.04057124242023155,-0.06058877982391819,-0.2580473050090388
1.458000000000001,0.7472206569910557,0.0004213433573869362,0.9432587253195239,0.25807340603159956,-0.000242837684657649,-0.503543939143334,-0.001247779542131216,-0.3230282384680915,0.00045905964013698416,0.6346108617034605,-0.0870572105392187,1.6191776318824775,0.6346108617034605,-0.0870572105392187,1.6191776318824775,-0.04012381069305267,-0.06118451501843616,-0.25705754395407837
1.460000000000001,0.7477368038031189,0.0004208576820176209,0.9422516374412373,0.25864466846773054,-0.0002509391743405981,-0.505999592241515,-0.0012466304768252656,-0.32282802071807215,0.0004518034080141453,0.6335498326845195,-0.08800361731699091,1.6192821141763318,0.6335498326845195,-0.08800361731699091,1.6192821141763318,-0.03967700340220789,-0.06178193064182568,-0.256068151685532
1.462000000000001,0.7482540931400544,0.0004203558036689397,0.9412396382567543,0.25920806908072375,-0.0002589402321575536,-0.5083965529280308,-0.0012448966922452684,-0.32263151748223007,0.0004448949321337288,0.6324966101249858,-0.08894124034272115,1.6193824562789187,0.6324966101249858,-0.08894124034272115,1.6193824562789187,-0.03923132386073828,-0.06238190109679823,-0.2550774056209422
1.464000000000001,0.7487725092782158,0.00041983792320462456,0.9402228451508983,0.2597636265227669,-0.00026684518036504184,-0.5107352015212387,-0.0012432527147205612,-0.3224397455382942,0.00043724052078440994,0.6314511712989792,-0.08987010489134231,1.619478689938098,0.6314511712989792,-0.08987010489134231,1.619478689938098,-0.038786409755498345,-0.0629844898950811,-0.25408582006384267
1.466000000000001,0.7492920365312613,0.00041930423284389446,0.9392013747478558,0.260311342253994,-0.0002746409736206929,-0.5130159226142231,-0.001241065119021755,-0.3222514407187653,0.0004309650990685946,0.6304134933772613,-0.09079023636236103,1.6195708468567283,0.6304134933772613,-0.09079023636236103,1.6195708468567283,-0.038342943450908974,-0.06358928314054088,-0.25309371904619615
1.468000000000001,0.7498126592157693,0.00041875495089665305,0.9381753429026274,0.26085123991476555,-0.0002823488265982713,-0.5152391061884813,-0.001239000654291104,-0.32206608009267806,0.00042545210907051514,0.6293835534227681,-0.09170166025920787,1.6196589586881494,0.6293835534227681,-0.09170166025920787,1.6196589586881494,-0.03790058444965823,-0.06419562416071116,-0.2521012944855601
1.470000000000001,0.7503343616955989,0.0004181902532434565,0.9371448646902504,0.2613833526292341,-0.0002899804751525062,-0.5174051468366757,-0.001237149916195254,-0.3218840299023468,0.00041922112191773795,0.6283613284115295,-0.09260440218401222,1.6197430570292926,0.6283613284115295,-0.09260440218401222,1.6197430570292926,-0.037458405451908414,-0.06480411398890637,-0.25110773518058727
1.472000000000001,0.7508571284008573,0.0004176102922931515,0.936110054396577,0.26190770750574216,-0.00029752348277976246,-0.5195144429968589,-0.0012356033739068714,-0.32170539037147894,0.00041374396930240765,0.627346795252955,-0.09349848782935134,1.619823173412994,0.627346795252955,-0.09349848782935134,1.619823173412994,-0.0370173889140142,-0.06541493622030989,-0.2501147065544831
1.474000000000001,0.7513809438158687,0.00041701524532759197,0.9350710255105833,0.26242433018197936,-0.0003049896239055225,-0.5215673970870083,-0.0012336729163033367,-0.32152999824028444,0.00040949165172091557,0.6263399307591765,-0.09438394299833376,1.619899339319652,0.6263399307591765,-0.09438394299833376,1.619899339319652,-0.03657721162612172,-0.06602681581926963,-0.24911947799495077
1.476000000000001,0.7519057924762327,0.00041640526607978094,0.9340278907164092,0.26293324936624435,-0.0003123982527350116,-0.5235644152412998,-0.001231665302279507,-0.3213576244860958,0.0004048051851913209,0.6253407116500356,-0.09526079355427185,1.6199715861628141,0.6253407116500356,-0.09526079355427185,1.6199715861628141,-0.036137465280199045,-0.06664053497120005,-0.24812413104390596
1.478000000000001,0.7524316589749652,0.0004157804695743109,0.9329807618859266,0.2634344980285292,-0.000319741538540912,-0.5255059071404314,-0.001229808888742409,-0.3211887563245979,0.00040164458928667734,0.6243491145900859,-0.09612906551473589,1.6200399453033036,0.6243491145900859,-0.09612906551473589,1.6200399453033036,-0.03569831367656352,-0.06725614374511858,-0.24712775239741686
1.480000000000001,0.7529585279710223,0.00041514098649722905,0.9319297500716457,0.26392810064852473,-0.00032704436116539053,-0.5273922855026183,-0.001227938543921526,-0.3210234400438225,0.00040021722317217916,0.6233651161613698,-0.09698878497518013,1.620104448035969,0.6233651161613698,-0.09698878497518013,1.620104448035969,-0.03525996108432622,-0.06787350540760329,-0.2461290909791554
1.482000000000001,0.7534863841723193,0.00041448689777489825,0.9308749655006404,0.26441408093965735,-0.0003343352418455292,-0.5292239660834319,-0.001226546677348345,-0.3208617925031247,0.0003979958138646716,0.6223886928613449,-0.09783997814191206,1.6201651255975815,0.6223886928613449,-0.09783997814191206,1.6201651255975815,-0.03482260299041496,-0.06849212907582708,-0.24512725152961798
1.484000000000001,0.7540152123341985,0.00041381822729120716,0.9298165175684735,0.26489246058119104,-0.00034160081285869643,-0.531001367437061,-0.0012250569891664245,-0.32070434891658867,0.00039468598674389583,0.62141982110717,-0.09868267137745629,1.6202220091761936,0.62141982110717,-0.09868267137745629,1.6202220091761936,-0.034386008187938945,-0.06911194088238462,-0.24412537576443322
1.486000000000001,0.754544997255361,0.0004131350256654898,0.9287545148335994,0.2653632516226821,-0.0003488223274251218,-0.532724910503875,-0.0012233364303850392,-0.32055019099167326,0.0003923130034380176,0.6204584772531417,-0.09951689123402456,1.62027512991456,0.6204584772531417,-0.09951689123402456,1.62027512991456,-0.03395036667279222,-0.0697336348014485,-0.2431237705264522
1.488000000000001,0.7550757237586063,0.0004124373810106395,0.9276890650125916,0.26582648238491374,-0.00035601503053891,-0.5343950191561908,-0.001221610344804111,-0.3203989672212668,0.00039069982700418334,0.6195046375971317,-0.10034266434244003,1.6203245188816844,0.6195046375971317,-0.10034266434244003,1.6203245188816844,-0.03351646484939724,-0.07035608796664615,-0.2421217021787782
1.490000000000001,0.7556073767233762,0.0004117253509495617,0.9266202749742792,0.26628218746211973,-0.0003631914370727595,-0.5360121197504994,-0.001219627956381639,-0.3202509607871565,0.0003877402628346402,0.6185582783581596,-0.10116001740188534,1.6203702070749928,0.6185582783581596,-0.10116001740188534,1.6203702070749928,-0.033084614695434486,-0.07097969048323963,-0.24111973061208825
1.492000000000001,0.7561399410983004,0.0004109989680754162,0.9255482507347782,0.2667303963282986,-0.0003703282689477773,-0.5375766406167285,-0.00121670197660096,-0.32010642267187894,0.00038213840896876366,0.617619375721551,-0.1019689772126477,1.620412225418244,0.617619375721551,-0.1019689772126477,1.620412225418244,-0.03265358112993896,-0.0716057106999645,-0.24011776680251046
1.494000000000001,0.756673401890957,0.00041025831153752065,0.9244730974535448,0.26717113376926205,-0.00037737963946831126,-0.5390890117528326,-0.0012136165801249006,-0.31996456061992207,0.0003770805147685455,0.6166879058285026,-0.1027695706584529,1.620450604758355,0.6166879058285026,-0.1027695706584529,1.620450604758355,-0.032223236257120126,-0.07223256622841757,-0.23911610483627604
1.496000000000001,0.7572077441584956,0.00040950355225858405,0.9233949194300392,0.2676044386724844,-0.0003843541178100639,-0.5405496652342506,-0.0012105867554186858,-0.31982589118428445,0.00037146122790653806,0.6157638447203272,-0.1035618246988349,1.6204853758745743,0.6157638447203272,-0.1035618246988349,1.6204853758745743,-0.03179449887525579,-0.07286142951110566,-0.23811620236179748
1.498000000000001,0.7577429530358405,0.00040873484402296394,0.9223138200995706,0.2680303404435283,-0.0003912414873760194,-0.5419590345501087,-0.001207682566588131,-0.3196904750868711,0.0003659439185521939,0.6148471683943152,-0.10434576635956824,1.6205165694647394,0.6148471683943152,-0.10434576635956824,1.6205165694647394,-0.03136704875090122,-0.07349126194218879,-0.2371164475298976
1.500000000000001,0.7582790137167276,0.0004079523610482119,0.9212299020304704,0.268448867115653,-0.00039804289037748087,-0.5433175545303764,-0.0012047877239298676,-0.3195589332540796,0.00036158425798473815,0.6139378527720272,-0.10512142268699419,1.6205442161404864,0.6139378527720272,-0.10512142268699419,1.6205442161404864,-0.0309408789699073,-0.07412184578276851,-0.23611694695877988
1.5020000000000011,0.7588159114509588,0.00040715627526745693,0.9201432669214097,0.26886003505481254,-0.0004047776430252401,-0.5446256609915768,-0.001201932160406962,-0.3194305592048386,0.00035828702289176297,0.6130358737307574,-0.10588882080314552,1.620568346433145,0.6130358737307574,-0.10588882080314552,1.620568346433145,-0.0305155458036064,-0.07475310816150509,-0.23511782624623925
1.5040000000000011,0.7593536315210685,0.00040634671998140645,0.9190540155994266,0.26926387318994627,-0.000411463622865165,-0.5458837911014144,-0.0011994236589751041,-0.31930591303481176,0.00035447465667400366,0.6121412071113764,-0.10664798790213009,1.6205889907906046,0.6121412071113764,-0.10664798790213009,1.6205889907906046,-0.030091216384974643,-0.07538541334553514,-0.2341188053481711
1.5060000000000011,0.7598921592674484,0.0004055237927356761,0.9179622480172237,0.2696603998510245,-0.0004180916002233549,-0.5470923827521679,-0.0011969740117082897,-0.31918386447110453,0.0003499396110578311,0.6112538287175372,-0.10739895124239959,1.6206061795754227,0.6112538287175372,-0.10739895124239959,1.6206061795754227,-0.029667793385995005,-0.07601860699343017,-0.2331217329916687
1.5080000000000011,0.7604314800671504,0.0004046876095352294,0.9168680632517193,0.2700496538088789,-0.00042464856476143674,-0.5482518750832379,-0.0011944404994976186,-0.3190647189286741,0.0003455072793358119,0.6103737143035664,-0.10814173815729826,1.6206199430692816,0.6103737143035664,-0.10814173815729826,1.6206199430692816,-0.029245736796555843,-0.07665204899429924,-0.23212603570647605
1.5100000000000011,0.7609715793747682,0.0004038383124057065,0.9157715595015529,0.27043166788817574,-0.000431135748490929,-0.5493627078000214,-0.0011915644027662162,-0.3189487915238689,0.00034241919713444733,0.6095008395823529,-0.10887637598934709,1.6206303114562364,0.6095008395823529,-0.10887637598934709,1.6206303114562364,-0.02882509216443786,-0.07728644537850549,-0.2311304512232441
1.5120000000000011,0.7615124427105445,0.00040297604090872464,0.9146728340859528,0.2708064686866089,-0.00043757603327473254,-0.55042532100775,-0.0011887207677187186,-0.3188355682700296,0.0003405270028328465,0.6086351802510583,-0.1096028921141673,1.6206373148227822,0.6086351802510583,-0.1096028921141673,1.6206373148227822,-0.028404842657174523,-0.07792152454369379,-0.23013412310870793
1.5140000000000011,0.7620540556479177,0.00040210088884217517,0.9135719834439373,0.2711740919105448,-0.0004439900534639328,-0.5514401553162361,-0.0011854000594587388,-0.31872539730904537,0.0003394795006846353,0.6077767119639518,-0.11032131398440868,1.6206409831723587,0.6077767119639518,-0.11032131398440868,1.6206409831723587,-0.027985924804689297,-0.07855648211778413,-0.229138170987744
1.5160000000000011,0.7625964038317388,0.0004012129087352473,0.9124691031333049,0.27153456642887946,-0.0004503922453126478,-0.5524076515215595,-0.0011819447433385252,-0.3186180393122238,0.0003382791893771314,0.6069254103326371,-0.11103166915268231,1.6206413464305667,0.6069254103326371,-0.11103166915268231,1.6206413464305667,-0.027568217149383734,-0.07919213282682291,-0.22814115178757544
1.5180000000000011,0.7631394729645965,0.00040031212424462197,0.9113642878302618,0.27188792515256766,-0.00045677970003538517,-0.5533282506199559,-0.0011786906767905882,-0.31851312169916063,0.0003366119981340177,0.6060812509644475,-0.11173398523955347,1.6206384344298768,0.6060812509644475,-0.11173398523955347,1.6206384344298768,-0.027151707778772682,-0.0798290714771458,-0.22714582083282805
1.5200000000000011,0.7636832488149017,0.0003993985648445512,0.9102576313290219,0.27223420754949357,-0.0004631440579375738,-0.554202393754649,-0.0011756423786692014,-0.31841048481116896,0.000334847677062846,0.6052442094299137,-0.11242828998259527,1.6206322769267787,0.6052442094299137,-0.11242828998259527,1.6206322769267787,-0.02673531903853376,-0.0804673715371093,-0.22614993080948412
1.5220000000000011,0.7642277172300007,0.0003984722767286761,0.9091492265415126,0.27257345564971935,-0.00046948345548028373,-0.5550305219286448,-0.0011726703731941418,-0.31831053118566816,0.0003314833367294602,0.6044142612456426,-0.11311461113845489,1.6206229035822972,0.6044142612456426,-0.11311461113845489,1.6206229035822972,-0.026319851410928567,-0.0811059932817627,-0.22515544599370096
1.5240000000000011,0.7647728641413002,0.0003975333098177155,0.9080391654976554,0.27290570354848515,-0.0004757692287623875,-0.5558130758303068,-0.0011696742515647886,-0.3182127304867963,0.00032790213841001704,0.6035913818595064,-0.11379297655428833,1.620610343980849,0.6035913818595064,-0.11379297655428833,1.620610343980849,-0.025905752951345423,-0.08174539140629564,-0.22416264553699186
1.5260000000000011,0.7653186755483972,0.00039658177136019074,0.9069275393459948,0.2732309948678824,-0.00048199713948223193,-0.5565504960393722,-0.0011667027860579968,-0.31811786322091895,0.0003247513380664861,0.6027755466977569,-0.1144634141048374,1.620594627607029,0.6027755466977569,-0.1144634141048374,1.620594627607029,-0.025493103542206852,-0.082384960301123,-0.2231715721554617
1.5280000000000011,0.7658651375381329,0.00039561777708122626,0.9058144383539161,0.2735493580222492,-0.0004881744941414492,-0.5572432224289126,-0.0011642246055790495,-0.3180243901159537,0.0003206474166583219,0.6019667311526351,-0.11512595168502551,1.6205757838461932,0.6019667311526351,-0.11512595168502551,1.6205757838461932,-0.025081336689931726,-0.08302619639360927,-0.2221807063205101
1.5300000000000011,0.7664122362541774,0.00039464142809294336,0.9046999519090583,0.2738608500995413,-0.00049428404403822,-0.5578916947876215,-0.0011622157347013849,-0.3179337311524756,0.0003168464436754197,0.6011649106048655,-0.11578061720933099,1.6205538419795213,0.6011649106048655,-0.11578061720933099,1.6205538419795213,-0.024671100076085997,-0.08366851541351024,-0.22119138938363084
1.5320000000000011,0.7669599579543765,0.00039365286000486694,0.903584168519483,0.27416550082308705,-0.0005003309363951417,-0.5584963518614166,-0.0011600534386969558,-0.31784502083206223,0.00031202310288753647,0.60037006036281,-0.11642743865997383,1.6205288312064023,0.60037006036281,-0.11642743865997383,1.6205288312064023,-0.024262137289362693,-0.0843119194225216,-0.22020147423749306
1.5340000000000011,0.7675082889560227,0.00039265219813207667,0.9024671758157602,0.274463355875481,-0.0005062963169500014,-0.5590576318969036,-0.0011579798406337505,-0.3177595510189782,0.0003054641528634218,0.5995821556906861,-0.11706644404428321,1.6205007806291976,0.5995821556906861,-0.11706644404428321,1.6205007806291976,-0.023854584458386095,-0.08495498716718806,-0.21921272553674886
1.5360000000000011,0.7680572156677737,0.00039163960549817666,0.9013490605519664,0.2747544358153174,-0.0005121483705522481,-0.5595759719184814,-0.0011558820818740323,-0.31767647535957655,0.00029861115776551523,0.5988011718031332,-0.11769766146888844,1.620469719269986,0.5988011718031332,-0.11769766146888844,1.620469719269986,-0.023447767599257627,-0.08559876863555585,-0.21822589158162214
1.5380000000000011,0.7686067245394044,0.0003906153087570722,0.9002299086081295,0.2750387767259834,-0.0005178811374030951,-0.5600518082632138,-0.001153412399528353,-0.317595874115436,0.00029292839875291174,0.5980270839204406,-0.1183211190791513,1.6204356760463396,0.5980270839204406,-0.1183211190791513,1.6204356760463396,-0.02304212208818916,-0.08624323388908581,-0.21723823589246932
1.5400000000000011,0.7691568020928563,0.000389579546482266,0.899109804991603,0.27531641259236567,-0.000523515092480727,-0.5604855762821687,-0.001150777241583766,-0.31751826864782,0.0002873963256495978,0.5972598672264942,-0.11893684502669044,1.6203986797724583,0.5972598672264942,-0.11893684502669044,1.6203986797724583,-0.02263786596154189,-0.08688812024405179,-0.2162525511906941
1.5420000000000011,0.7697074349180411,0.0003885325162973045,0.8979888338390386,0.27558736683430046,-0.0005290523813957929,-0.5608777101129344,-0.0011483184383675143,-0.3174439019486499,0.0002823307093476359,0.5964994968691615,-0.11954486756946898,1.6203587591803088,0.5964994968691615,-0.11954486756946898,1.6203587591803088,-0.022234872523978617,-0.08753349081141625,-0.21526584247497388
1.5440000000000011,0.7702586096517097,0.0003874744115345129,0.8968670784188127,0.2758516575376745,-0.0005345010183183458,-0.5612286426683208,-0.0011457171930464572,-0.31737205239567984,0.00027653662282045794,0.5957459479757206,-0.12014521497398778,1.6203159428955396,0.5957459479757206,-0.12014521497398778,1.6203159428955396,-0.021833216387909242,-0.08817938967901999,-0.21428048585679182
1.5460000000000012,0.770810312966785,0.00038640540949787624,0.8957446211334761,0.27610931607224654,-0.0005398471867247957,-0.5615388058260181,-0.001143343456971669,-0.317302155969561,0.0002710959715927395,0.5949991956451803,-0.12073791562074587,1.620270259461041,0.5949991956451803,-0.12073791562074587,1.620270259461041,-0.021432881071245188,-0.0888252440976474,-0.21329522264163736
1.5480000000000012,0.7713625315989295,0.00038532571512442664,0.894621543521824,0.2763603840982305,-0.0005450969003609373,-0.5618086303010741,-0.0011409215019663821,-0.3172347080419859,0.0002667133587660348,0.5942592149508065,-0.1213229979199065,1.6202217373183296,0.5942592149508065,-0.1213229979199065,1.6202217373183296,-0.021033914652088103,-0.08947158534760596,-0.21231105160933914
1.5500000000000012,0.771915252367126,0.00038423552132370477,0.8934979262612218,0.27660489312198666,-0.0005502690667619824,-0.5620385453111691,-0.0011386027762562588,-0.3171694378093348,0.0002604939626481246,0.5935259809590488,-0.12190049035625128,1.6201704048133023,0.5935259809590488,-0.12190049035625128,1.6201704048133023,-0.020636705997540746,-0.09011783350173086,-0.2113292536024167
1.5520000000000012,0.77246846215337,0.0003831349831901808,0.8923738491705995,0.2768428793668075,-0.0005553295449570923,-0.5622289787077792,-0.0011359367077890309,-0.3171069967139188,0.0002550219366564539,0.5927994687121086,-0.12247042145319324,1.6201162901919024,0.5927994687121086,-0.12247042145319324,1.6201162901919024,-0.02024075322082594,-0.09076516625049182,-0.2103465207745656
1.5540000000000012,0.7730221479121036,0.0003820243241002666,0.8912493912131839,0.277074365732696,-0.0005602914755517394,-0.5623803566579373,-0.0011331655556811415,-0.3170468542224703,0.00025046864173065934,0.5920796532538285,-0.1230328197298362,1.6200594215860753,0.5920796532538285,-0.1230328197298362,1.6200594215860753,-0.019846486504435865,-0.09141323468080512,-0.20936381695857315
1.5560000000000012,0.773576296643569,0.00038090374114916313,0.890124630499868,0.277299384806166,-0.0005651713314596366,-0.5624931039080223,-0.0011306573542671228,-0.31698846384356677,0.00024527808125193474,0.5913665095782739,-0.12358771381456468,1.6199998270467084,0.5913665095782739,-0.12358771381456468,1.6199998270467084,-0.01945385840303952,-0.09206100590734081,-0.20838361241395775
1.5580000000000012,0.7741308954131813,0.00037977339848624386,0.8889996442920519,0.27751797926950555,-0.0005699570017928203,-0.5625676436824859,-0.0011279547535350445,-0.31693317096022605,0.00023957719267207712,0.5906600126470822,-0.12413513241360434,1.6199375345334985,0.5906600126470822,-0.12413513241360434,1.6199375345334985,-0.01906292032308681,-0.09270933696866585,-0.20740381574711583
1.5600000000000012,0.7746859313717203,0.0003786334844826582,0.8878745090046869,0.27773016490501995,-0.0005746385296322551,-0.5626043972329297,-0.0011243355427973463,-0.3168799756400438,0.00023169822029469282,0.5899601374303335,-0.1246751042227922,1.6198725718893194,0.5899601374303335,-0.1246751042227922,1.6198725718893194,-0.018673355806279303,-0.09335754312412792,-0.20642463331435867
1.5620000000000012,0.7752413917015303,0.0003774842074233937,0.886749300210221,0.2779359764283076,-0.0005791747971718819,-0.5626037842494814,-0.0011206204525247801,-0.3168292596671905,0.00022413373981109585,0.5892668588726596,-0.1252076580018558,1.6198049668612018,0.5892668588726596,-0.1252076580018558,1.6198049668612018,-0.01828499496715413,-0.09400650817105163,-0.2054473055988192
1.5640000000000012,0.775797263654387,0.0003763258578290499,0.885624092641722,0.27813544039157023,-0.0005835710259057805,-0.5625662225551218,-0.0011171075823308387,-0.31678147516212746,0.0002167286673454578,0.5885801519162713,-0.12573282256516385,1.6197347470940597,0.5885801519162713,-0.12573282256516385,1.6197347470940597,-0.0178980319283355,-0.09465524778718885,-0.20447138067100654
1.5660000000000012,0.7763535345351701,0.00037515871577723837,0.8844989601966118,0.27832857379428244,-0.0005878296380696899,-0.562492128054081,-0.0011135058999239074,-0.3167368120216159,0.0002091330147590106,0.5878999914690988,-0.12625062673525383,1.6196619401269114,0.5878999914690988,-0.12625062673525383,1.6196619401269114,-0.01751253169014761,-0.09530299418103859,-0.20349598921187909
1.5680000000000012,0.7769101916827587,0.000373983056501099,0.8833739759405036,0.27851538919133345,-0.0005919464784699078,-0.5623819147217437,-0.0011105471272357583,-0.31669398731600246,0.0002026699015052306,0.5872263524416886,-0.1267610993606654,1.619586573389742,0.5872263524416886,-0.1267610993606654,1.619586573389742,-0.01712855987064506,-0.09595094695178563,-0.20252179629433756
1.5700000000000012,0.7774672224611413,0.00037279916354415917,0.8822492121110601,0.27869592374528784,-0.0005959423195831616,-0.5622359948708668,-0.0011079106441684852,-0.31665263554578926,0.00019718192583014608,0.5865592097747861,-0.12726426934772886,1.619508674204992,0.5865592097747861,-0.12726426934772886,1.619508674204992,-0.016746286337452523,-0.09659881488380029,-0.20154882972237043
1.5720000000000012,0.7780246143086319,0.00037160727890499283,0.8811247401213184,0.27887022127143885,-0.0005998350509676187,-0.5620547789041282,-0.0011056552061846356,-0.31661365979128286,0.00018971974542748678,0.5858985383967984,-0.12776016563601575,1.619428269790156,0.5858985383967984,-0.12776016563601575,1.619428269790156,-0.016364968685857635,-0.09724618208246616,-0.2005789543000961
1.5740000000000012,0.7785823547511748,0.0003704076088030576,0.8800006305635101,0.27903830715707995,-0.0006035872158388288,-0.5618386749843163,-0.0011032362374454366,-0.31657672689641597,0.00018276790040336007,0.5852443132357297,-0.12824881719837705,1.6193453872551806,0.5852443132357297,-0.12824881719837705,1.6193453872551806,-0.015985156116035133,-0.09789337080206187,-0.19961027383942065
1.5760000000000012,0.7791404313654889,0.00036920043437137993,0.8788769532135414,0.27920021271979073,-0.0006072078595434258,-0.5615880893184576,-0.001100545818129062,-0.3165413887467488,0.0001750150502979578,0.5845965092316338,-0.1287302529689257,1.6192600535863726,0.5845965092316338,-0.1287302529689257,1.6192600535863726,-0.01560716058342326,-0.09854107093756755,-0.19864003257513704
1.5780000000000012,0.7796988317909285,0.0003679860186522931,0.8777537770349045,0.2793559776079352,-0.0006106813435309566,-0.5613034261077882,-0.0010973748801069768,-0.31650832049788546,0.00016849067141484948,0.5839551013263572,-0.1292045019141799,1.6191722956623953,0.5839551013263572,-0.1292045019141799,1.6191722956623953,-0.015230735052033637,-0.09918949514436362,-0.19766890505547288
1.5800000000000012,0.7802575437461443,0.0003667646559652312,0.876631170182689,0.27950562738507617,-0.0006140302739779913,-0.5609850872996089,-0.0010944590247163617,-0.3164775285372979,0.00016039856827363558,0.583320064436883,-0.1296715931336487,1.6190821402782174,0.583320064436883,-0.1296715931336487,1.6190821402782174,-0.014855324559403955,-0.0998377611117428,-0.19670091285103666
1.5820000000000012,0.7808165550009145,0.0003655365954172752,0.8755092000080897,0.27964918687903584,-0.0006172245581795578,-0.5606334726364939,-0.0010912975411361578,-0.316448298829042,0.00015130187526917987,0.5826913734466114,-0.1301315558337463,1.61898961414084,0.5826913734466114,-0.1301315558337463,1.61898961414084,-0.014481403749360952,-0.10048653385802493,-0.19573415022378102
1.5840000000000012,0.7813758533746726,0.00036430214630091604,0.8743879330628167,0.27978669455165506,-0.0006202445778801921,-0.560248979801176,-0.0010879389476777428,-0.3164214334991248,0.00014431774386879106,0.5820690032391108,-0.13058441917947367,1.6188947438348757,0.5820690032391108,-0.13058441917947367,1.6188947438348757,-0.014108592467523384,-0.10113573901031901,-0.19476887480522925
1.5860000000000012,0.7819354267637759,0.00036306165714515565,0.8732674351032144,0.2799181721420597,-0.000623129847985579,-0.5598320041242514,-0.0010840213216282073,-0.31639619013543724,0.00013885574017230847,0.581452928674564,-0.1310302123654606,1.6187975558401075,0.581452928674564,-0.1310302123654606,1.6187975558401075,-0.013737061111451553,-0.10178483140855187,-0.19380466582461545
1.5880000000000012,0.7824952631080601,0.0003618153974491845,0.8721477710949659,0.2800436556422666,-0.000625908835815768,-0.5593829387743311,-0.0010806757781083162,-0.3163733324373014,0.00013339128198110764,0.5808431245901736,-0.13146896460400165,1.618698076529066,0.5808431245901736,-0.13146896460400165,1.618698076529066,-0.013367524216437637,-0.10243390390550072,-0.19284058775463947
1.5900000000000012,0.7830553504193446,0.00036056357977755295,0.8710290052174172,0.28016316514397555,-0.0006285812239564032,-0.5589021745813009,-0.0010769578534908363,-0.3163517143146761,0.00012604231769813314,0.5802395658210946,-0.13190070514124957,1.6185963321668149,0.5802395658210946,-0.13190070514124957,1.6185963321668149,-0.012999394209877663,-0.10308359509589853,-0.19187734003624055
